Metrics;Training time:;Testing time seconds:;Testing time cpu:;EOS_FN@2: ;EOS_FN@3: ;EOS_FN@5: ;EOS_FN@10: ;EOS_FN@15: ;EOS_FN@20: ;EOS_FP@2: ;EOS_FP@3: ;EOS_FP@5: ;EOS_FP@10: ;EOS_FP@15: ;EOS_FP@20: ;EOS_PREDICTED_COUNT@2: ;EOS_PREDICTED_COUNT@3: ;EOS_PREDICTED_COUNT@5: ;EOS_PREDICTED_COUNT@10: ;EOS_PREDICTED_COUNT@15: ;EOS_PREDICTED_COUNT@20: ;EOS_ACTUAL_COUNT@1: ;EOS_HIT_COUNT@2: ;EOS_HIT_COUNT@3: ;EOS_HIT_COUNT@5: ;EOS_HIT_COUNT@10: ;EOS_HIT_COUNT@15: ;EOS_HIT_COUNT@20: ;EOS_HIT_RATE@2: ;EOS_HIT_RATE@3: ;EOS_HIT_RATE@5: ;EOS_HIT_RATE@10: ;EOS_HIT_RATE@15: ;EOS_HIT_RATE@20: ;
rsc15FileModelclicks64Short;0.0;0.0033880642816943077;0.0033880642816943077;0.21466160123821584;0.21374700999015056;0.21098916561136907;0.19586323343182777;0.1632052905586042;0.13489517377233715;0.0008442380751371887;0.003447305473476854;0.013043478260869565;0.054734768538061064;0.14280287040945547;0.2184747432109188;96;346;1224;5262;13842;21232;15292;36;101;297;1372;3693;5705;0.0005065428450823132;0.0014211340931476009;0.004178978471929084;0.019304910651470383;0.051962853524693965;0.08027297031096102;
