Metrics;Training time:;Testing time seconds:;Testing time cpu:;EOS_FN@2: ;EOS_FN@3: ;EOS_FN@5: ;EOS_FN@10: ;EOS_FN@15: ;EOS_FN@20: ;EOS_FP@2: ;EOS_FP@3: ;EOS_FP@5: ;EOS_FP@10: ;EOS_FP@15: ;EOS_FP@20: ;EOS_PREDICTED_COUNT@2: ;EOS_PREDICTED_COUNT@3: ;EOS_PREDICTED_COUNT@5: ;EOS_PREDICTED_COUNT@10: ;EOS_PREDICTED_COUNT@15: ;EOS_PREDICTED_COUNT@20: ;EOS_ACTUAL_COUNT@1: ;EOS_HIT_COUNT@2: ;EOS_HIT_COUNT@3: ;EOS_HIT_COUNT@5: ;EOS_HIT_COUNT@10: ;EOS_HIT_COUNT@15: ;EOS_HIT_COUNT@20: ;EOS_HIT_RATE@2: ;EOS_HIT_RATE@3: ;EOS_HIT_RATE@5: ;EOS_HIT_RATE@10: ;EOS_HIT_RATE@15: ;EOS_HIT_RATE@20: ;
rsc15FileModelclicks64Short;0.0;0.003465426411986848;0.003465426411986848;0.21402842268186295;0.21183340368650627;0.19448431124243704;0.14609539890249051;0.10651470381314197;0.08402982974532151;0.0027297031096102436;0.009188124384409737;0.06321936119318981;0.18965808357956943;0.30056282538342477;0.3813282679048825;275;890;5963;18388;29083;36421;15292;81;237;1470;4909;7722;9320;0.0011397214014352047;0.0033347403967918954;0.020683832840861123;0.06907274518080765;0.10865344027015618;0.13113831433797665;
